B1N6Cdmean,B1N6Cdsd,B1N6Clmean,TipALxb1skew,RootMxb1mean,B1N6Clsd,TipALxb1sd,GenPwrmean,Alpha,WindSpeed
0.00730774792199132,0.000492206279653377,0.654969337084761,-1.37466178224624,762.49590699064,0.0444673938515857,1.5527454615495,5000.04884907822,0,13.67
0.00930501966961396,0.00131599543059473,0.113958726665581,-2.11741522207577,136.449483762092,0.0831383986481689,1.87631875344661,5000.04884907822,0,22.206
0.00570368452338118,0.000516747964544018,0.288840090055249,-0.753995866285156,225.486110895704,0.0801521973498806,1.71704466901742,5000.04884907822,0,16.222
0.0065001920972133,0.000573559926663739,0.659726764929722,-0.550610266376248,-37.571397216558,0.0630703483896738,0.267434498440029,303.989849909572,0,4.826
0.00561801602274665,0.000802251179434521,0.247188308173779,-0.600653157438158,218.786915667697,0.103846401979326,2.49787615682083,5000.04884907822,0,17.014
0.0057983039715427,0.00151171339473484,0.875253075740714,-1.35508118176591,570.414975989645,0.0744524703615019,0.887699724278177,1921.56969611017,0,8.214
0.00574982699256142,0.000562078416889022,0.170439847899277,-0.189620477714708,179.472916041411,0.0882348011445682,2.68514286164619,5000.04884907822,0,18.07
0.00895962630739677,0.0016988355476905,0.131198222268586,-1.08434783627858,157.979066456577,0.100089103940466,2.7530973940231,5000.04884907822,0,20.49
0.00890716715925894,0.000595406594723419,0.129522303404184,-0.335642215761546,148.19667461587,0.0567561518809235,2.7225635900808,5000.04884907822,0,19.83
0.00728686801708438,0.000353928096020942,0.333027524706473,-0.561869084603349,241.172269324431,0.0712102883614391,2.20673707490813,5000.04884907822,0,16.706
0.00613996467725723,0.00180285855942545,0.906507824428618,-1.15786063180631,534.77276843782,0.0866273907998111,0.776284623063048,1763.98745056041,0,8.302
0.00609197516889091,0.000353928096020942,0.49951927041525,-1.15998992882052,442.743050736879,0.0831344615597449,1.42748999277274,4960.40935175257,0,14.814
0.00915774773080814,0.00157785005728818,0.104166430188591,-1.85210245686137,142.735076661147,0.0907595217768124,1.7892487406496,5000.04884907822,0,21.678
0.00618954964222031,0.000837367724972148,0.381689127732425,-0.812124337524094,308.089149713016,0.114323344277754,2.14389945691416,4960.51826562467,0,16.31
0.00546513707995367,0.000353928096020942,0.51046703005239,-1.32519188221043,542.577487499596,0.0521572552027373,1.40872582409891,5000.04884907822,0,14.154
0.0066424284533407,0.000380645850813734,0.619284927260568,-1.44755549279565,715.816713089675,0.0456214626495133,1.4580768297804,5000.04884907822,0,13.758
0.00725360320354382,0.00112737475500279,0.784081256706429,-0.947044463821676,291.189448922889,0.0521840110670036,0.645222124545984,1270.56909668532,0,7.026
0.00782696072649204,0.000979668321835428,0.731816932963172,-0.767976260079706,-39.8905467287665,0.0504499597278497,0.406177237956028,751.656248757795,0,5.97
0.00960146940880305,0.00114289710824562,0.0821750317793953,-1.3436162142494,128.390687533258,0.0786644790297053,2.28818138178053,5000.04884907822,0,22.778
0.0103899078485572,0.000353928096020942,0.0859220171820225,0.712321097286964,147.756523805227,0.1547207171743,2.62047925171612,5000.04884907822,0,24.67
0.00544879548949654,0.00137585974058584,0.926661981483591,-2.04209569588606,1194.0654292502,0.0545183571249748,1.73727254540189,4639.61952233481,0,11.162
0.0098928145398316,0.000865232455227301,0.0990420471745561,-0.189891249076621,180.101160511766,0.15643752272441,3.59155253325892,5000.04884907822,0,22.954
0.00496622546889377,0.000353928096020942,0.522967416008986,-1.4206449797856,594.763293329419,0.0604792878390025,1.51035722501163,5000.04884907822,0,13.846
0.00708028189706478,0.000353928096020942,0.538253333569667,-1.15952977043901,491.963067731245,0.0527594662160009,1.5322113387025,5000.04884907822,0,14.506
0.00900747539303716,0.00156319156212879,0.0881856305517902,-1.30071317874811,145.217458242639,0.104539333189767,2.03456713006941,5000.04884907822,0,21.766
0.0074653397981791,0.00109163859467247,0.769744457542156,-0.904792331134943,268.235052534535,0.0490261927490235,0.627220981941094,1223.20707372191,0,6.894
0.00745083460183773,0.000353928096020942,0.597044003079951,-0.750001570787492,15.0012178956007,0.0416018906233665,0.182177592407142,435.788381770655,0,4.43
0.00728516854277145,0.000975773980757497,0.691494426655271,-0.845156985279287,124.561804156562,0.0350825337372187,0.457257068929747,724.134162637294,0,5.662
0.0060359944516389,0.000353928096020942,0.60714857024223,-0.693772732648212,18.1956736789321,0.0422320707127756,0.210309289766003,207.613205861177,0,4.298
0.00761541712629341,0.000950507102777422,0.211532910925862,-0.737878966211755,199.024897361504,0.0964233886995844,3.25880191082252,5000.04884907822,0,18.642
0.00492858424172597,0.000443910630966433,0.389704997314034,-1.04532174794591,343.051160627875,0.0658693803079749,1.41721846514838,5000.04884907822,0,15.034
0.00604134945384649,0.00171970501281536,0.924673202248149,-1.5103732137825,1000.6693263627,0.0728117022482043,1.50918483920658,3524.37160145197,0,10.942
0.00923987216507741,0.00162257393490921,0.118287225351835,-2.07451786747426,148.085856932908,0.0927268373807853,1.93404195493841,5000.04884907822,0,21.546
0.00480892729150962,0.000833821435938128,0.89004693803302,-1.59089361435215,978.623514685144,0.0572405326166199,1.67789850537116,3987.69531074325,0,10.81
0.00705338046136272,0.000353928096020942,0.509625970455973,-0.41266167991978,219.675821794407,0.0363718916466022,0.140601697739805,5.31370726741443,0,3.11
0.00995904438057081,0.00172366003354425,0.146793848919288,-2.6904196154848,159.0044531874,0.0733688379072905,2.57906333982318,5000.04884907822,0,21.062
0.00858340657919332,0.00169155718934886,0.175659105494633,-0.413484763956041,200.448070870842,0.146463667809598,3.35052350210936,5000.04884907822,0,20.578
0.0101700836951519,0.000634570768582214,0.0793468143661238,-0.855308361282971,129.133160008194,0.0748779355022038,3.02456523976936,5000.04884907822,0,23.57
